usecs   ticks  time part mamType noteType channel pitch velocity    other
500000       0 0.000    0       2       f0       f    51       e6 00000000
    0  134928 0.000    1       1       b0       0     b       31 00000000
    0  135024 0.000    1       1       b0       0     b       30 00000000
    0  135072 0.000    1       1       b0       0     b       2f 00000000
    0  135120 0.000    1       1       b0       0     b       2e 00000000
    0  135216 0.000    1       1       b0       0     b       2d 00000000
    0  135264 0.000    1       1       b0       0     b       2c 00000000
    0  135360 0.000    1       0       80       0    4b        0 00000000
    0  135360 0.000    1       0       80       0    57        0 00000000
    0  135360 0.000    1       0       80       0    43        0 00000000
    0  135360 0.000    1       1       b0       0     b       2b 00000000
    0  135360 0.000    1       0       90       0    4d       64 00000000
    0  135360 0.000    1       0       90       0    59       64 00000000
    0  135360 0.000    1       0       90       0    44       50 00000000
    0  135408 0.000    1       1       b0       0     b       2a 00000000
    0  135456 0.000    1       1       b0       0     b       29 00000000
    0  135552 0.000    1       1       b0       0     b       28 00000000
    0  135600 0.000    1       1       b0       0     b       27 00000000
    0  135696 0.000    1       1       b0       0     b       26 00000000
    0  135744 0.000    1       1       b0       0     b       25 00000000
    0  135792 0.000    1       1       b0       0     b       24 00000000
    0  135888 0.000    1       1       b0       0     b       23 00000000
    0  135936 0.000    1       1       b0       0     b       22 00000000
    0  136032 0.000    1       1       b0       0     b       21 00000000
    0  136080 0.000    1       1       b0       0     b       20 00000000
    0  136128 0.000    1       1       b0       0     b       1f 00000000
    0  136224 0.000    1       1       b0       0     b       1e 00000000
    0  136272 0.000    1       1       b0       0     b       1d 00000000
    0  136368 0.000    1       1       b0       0     b       1c 00000000
    0  136416 0.000    1       1       b0       0     b       1b 00000000
    0  136464 0.000    1       1       b0       0     b       1a 00000000
    0  136560 0.000    1       1       b0       0     b       19 00000000
    0  136608 0.000    1       1       b0       0     b       18 00000000
    0  136704 0.000    1       1       b0       0     b       17 00000000
    0  136752 0.000    1       1       b0       0     b       16 00000000
    0  136800 0.000    1       1       b0       0     b       15 00000000
    0  136896 0.000    1       1       b0       0     b       14 00000000
    0  136944 0.000    1       1       b0       0     b       13 00000000
    0  137040 0.000    1       1       b0       0     b       12 00000000
    0  137088 0.000    1       1       b0       0     b       11 00000000
    0  137136 0.000    1       1       b0       0     b       10 00000000
    0  137232 0.000    1       1       b0       0     b        f 00000000
    0  137280 0.000    1       0       80       0    4d        0 00000000
    0  137280 0.000    1       0       80       0    59        0 00000000
    0  137280 0.000    1       0       80       0    44        0 00000000
    0  137280 0.000    1       1       b0       0     b        e 00000000
    0  137280 0.000    1       0       90       0    54       64 00000000
    0  137280 0.000    1       0       90       0    48       64 00000000
    0  137280 0.000    1       0       90       0    44       50 00000000
    0  137376 0.000    1       1       b0       0     b        d 00000000
    0  137424 0.000    1       1       b0       0     b        c 00000000
    0  137472 0.000    1       1       b0       0     b        b 00000000
    0  137568 0.000    1       1       b0       0     b        a 00000000
    0  137616 0.000    1       1       b0       0     b        9 00000000
    0  137712 0.000    1       1       b0       0     b        8 00000000
    0  137760 0.000    1       1       b0       0     b        7 00000000
    0  137808 0.000    1       1       b0       0     b        6 00000000
    0  137904 0.000    1       1       b0       0     b        5 00000000
    0  137952 0.000    1       1       b0       0     b        4 00000000
    0  138000 0.000    1       0       80       0    54        0 00000000
    0  138000 0.000    1       0       80       0    48        0 00000000
    0  138000 0.000    1       0       80       0    44        0 00000000
    0  138048 0.000    1       1       b0       0     b        3 00000000
    0  138096 0.000    1       1       b0       0     b        2 00000000
    0  138144 0.000    1       1       b0       0     b        1 00000000
    0  146880 0.000    1       1       b0       0     0        1 00000000
    0  146880 0.000    1       1       b0       0    20        0 00000000
    0  146880 0.000    1       1       c0       0    1e        0 00000000
    0  146880 0.000    1       1       b0       0     b       5a 00000000
    0  146880 0.000    1       1       b0       0     a       40 00000000
    0  146880 0.000    1       0       90       0    39       64 00000000
    0  146880 0.000    1       0       90       0    32       64 00000000
    0  147600 0.000    1       0       80       0    39        0 00000000
    0  147600 0.000    1       0       80       0    32        0 00000000
    0  147840 0.000    1       0       90       0    35       64 00000000
    0  147840 0.000    1       0       90       0    32       64 00000000
    0  148560 0.000    1       0       80       0    35        0 00000000
    0  148560 0.000    1       0       80       0    32        0 00000000
    0  148800 0.000    1       0       90       0    38       64 00000000
    0  148800 0.000    1       0       90       0    32       64 00000000
    0  150000 0.000    1       0       80       0    38        0 00000000
    0  150000 0.000    1       0       80       0    32        0 00000000
    0  150240 0.000    1       0       90       0    35       64 00000000
    0  150480 0.000    1       0       80       0    35        0 00000000
    0  150480 0.000    1       0       90       0    38       64 00000000
    0  150720 0.000    1       0       80       0    38        0 00000000
    0  150720 0.000    1       0       90       0    39       64 00000000
    0  150720 0.000    1       0       90       0    32       64 00000000
    0  151440 0.000    1       0       80       0    39        0 00000000
    0  151440 0.000    1       0       80       0    32        0 00000000
    0  151680 0.000    1       0       90       0    35       64 00000000
    0  151680 0.000    1       0       90       0    32       64 00000000
    0  152160 0.000    1       0       80       0    35        0 00000000
    0  152160 0.000    1       0       80       0    32        0 00000000
    0  152160 0.000    1       0       90       0    3c       64 00000000
    0  152160 0.000    1       0       90       0    35       64 00000000
    0  152640 0.000    1       0       80       0    3c        0 00000000
    0  152640 0.000    1       0       80       0    35        0 00000000
    0  152640 0.000    1       0       90       0    3b       64 00000000
    0  152640 0.000    1       0       90       0    34       64 00000000
    0  153600 0.000    1       0       80       0    3b        0 00000000
    0  153600 0.000    1       0       80       0    34        0 00000000
    0  153840 0.000    1       0       90       0    39       64 00000000
    0  154320 0.000    1       0       80       0    39        0 00000000
    0  154320 0.000    1       0       90       0    37       64 00000000
    0  154560 0.000    1       0       80       0    37        0 00000000
    0  154560 0.000    1       0       90       0    39       64 00000000
    0  154560 0.000    1       0       90       0    35       64 00000000
    0  155520 0.000    1       0       80       0    39        0 00000000
    0  155520 0.000    1       0       80       0    35        0 00000000
    0  155520 0.000    1       0       90       0    35       64 00000000
    0  155520 0.000    1       0       90       0    32       64 00000000
    0  156480 0.000    1       0       80       0    35        0 00000000
    0  156480 0.000    1       0       80       0    32        0 00000000
    0  156480 0.000    1       0       90       0    34       64 00000000
    0  156480 0.000    1       0       90       0    30       64 00000000
    0  157440 0.000    1       0       80       0    34        0 00000000
    0  157440 0.000    1       0       80       0    30        0 00000000
    0  157680 0.000    1       0       90       0    32       64 00000000
    0  157680 0.000    1       0       90       0    2d       64 00000000
    0  158160 0.000    1       0       80       0    32        0 00000000
    0  158160 0.000    1       0       80       0    2d        0 00000000
    0  158160 0.000    1       0       90       0    34       64 00000000
    0  158160 0.000    1       0       90       0    30       64 00000000
    0  158400 0.000    1       0       80       0    34        0 00000000
    0  158400 0.000    1       0       80       0    30        0 00000000
    0  158400 0.000    1       0       90       0    35       64 00000000
    0  158400 0.000    1       0       90       0    32       64 00000000
    0  161760 0.000    1       0       80       0    35        0 00000000
    0  161760 0.000    1       0       80       0    32        0 00000000
    0  161760 0.000    1       1       b0       0     b       5a 00000000
    0  161760 0.000    1       0       90       0    37       64 00000000
    0  161880 0.000    1       0       80       0    37        0 00000000
    0  161880 0.000    1       0       90       0    39       64 00000000
    0  162000 0.000    1       0       80       0    39        0 00000000
    0  162000 0.000    1       0       90       0    37       64 00000000
    0  162120 0.000    1       0       80       0    37        0 00000000
    0  162120 0.000    1       0       90       0    3c       64 00000000
    0  162240 0.000    1       0       80       0    3c        0 00000000
    0  162240 0.000    1       1       b0       0     b       50 00000000
    0  162240 0.000    1       0       90       0    3e       64 00000000
    0  162240 0.000    1       0       90       0    35       64 00000000
    0  162960 0.000    1       0       80       0    3e        0 00000000
    0  162960 0.000    1       0       80       0    35        0 00000000
    0  163200 0.000    1       0       90       0    3c       64 00000000
    0  163200 0.000    1       0       90       0    34       64 00000000
    0  163920 0.000    1       0       80       0    3c        0 00000000
    0  163920 0.000    1       0       80       0    34        0 00000000
    0  164160 0.000    1       0       90       0    3e       64 00000000
    0  164160 0.000    1       0       90       0    35       64 00000000
    0  165120 0.000    1       0       80       0    3e        0 00000000
    0  165120 0.000    1       0       80       0    35        0 00000000
    0  165540 0.000    1       0       90       0    3e       64 00000000
    0  165540 0.000    1       0       90       0    35       64 00000000
    0  165600 0.000    1       0       80       0    3e        0 00000000
    0  165600 0.000    1       0       80       0    35        0 00000000
    0  165600 0.000    1       0       90       0    40       64 00000000
